id,label,text_clean
5.68165e+17,negative, this made me have to cancelled flight my car reservation and it came out to more moneywhy did you reschedule a time without the crew
5.68165e+17,negative, my flight was cancelled flightled yesterday and moved to today then while at my stop in dc my flight is delayed due to lack of crew us4485
5.68164e+17,neutral, looking forward to some friends and family time in arizona
5.68164e+17,negative, no they dont  i think i already said that  no one responds  its an auto response  wait is this an auto response
5.68163e+17,positive,  first class all the way headed to portlandjetport
5.68163e+17,negative, started trying to reach a real person over an hour ago still no luck
5.68162e+17,negative, us2118 my wife in boston says no snow right now
5.68162e+17,negative, i tried to call your customer service line only to be kept in a que for over 45 mins please hold we dont care
5.68162e+17,negative, you see now that is a lie  they auto respond with insulting email sucks
5.68161e+17,positive, your pple did a great job w the madness however some of your systems need help i appreciate the hard work amp the push to b better
5.68161e+17,positive, thanks for giving away my seat another fine job
5.68159e+17,negative, faanews how can i be stuck on a plane due to snow in boston when its not actually snowing in boston  usair flight 2218 us2218
5.68158e+17,negative, ive been waiting for desk for 45 and on hold 36min and countingphoto of desk agent on phone not flattering
5.68158e+17,positive, thanks
5.68156e+17,negative, you have cancelled flighted our flights 5 times over the past 3 daysand the experience has been the worstnever again
5.68156e+17,positive, thanks to betty working gate at ilm and lovely gate agents here in clt helping me get home 2 phx tonight instead of tomorrow
5.68156e+17,neutral, i have a flight in saturday from mci to clt and theres heavy snow predicted in mci when will u allow for changes
5.68155e+17,negative, i realize the weather but day after day our flights keep getting cancelled flighted please prioritize ur passengers and help them
5.68154e+17,negative, how does that help me when i get no response from there sucks
5.68153e+17,negative, drvrugby  team is back home but luggage all wet and partly damaged  not happy blizzard
5.68153e+17,positive, surprisingly quick response time by you and them thanks
5.68151e+17,negative, stop cancelled flighting flights over and over and not provide any real help to your customers strandedinnashville
5.68151e+17,negative, strikes againlost bags and two of them theworst
5.68151e+17,negative, had 2 cancelled flight my trip to la bc weather  was easy but us air is making me pay 200 to use the credit never again
5.68149e+17,negative, whats the point of a baggage claim ticket if they dont scan it  for tracking
5.68144e+17,negative, no access to dividend miles and for a week the automated phone keeps telling me to call back late flightr frustrated livepersonplease
5.68143e+17,negative, you cant even track my bag to see where it is its like its disappeared
5.68143e+17,negative, cant get ahold of anyone to speak to about missing miles its been over a month since travel amp ive submitted twice online
5.68142e+17,negative, i been sitting on this plane for 40 minutes and they are saying another 15 minutes something about paper work this sucks
5.68141e+17,negative, is there gonna be a better day to call ive called on 3 separate occasions the past couple of weeks and never get to a person
5.6814e+17,negative, i spent more on the room amp transportation then i did the whole flight
5.6814e+17,negative, i ask for reimbursement maybe miles added to my account for my inconvenience and for the money that i had to spend
5.6814e+17,negative, i asked for some reimbursement something like miles added to my account and was told to call customer service
5.68139e+17,negative, only to come home a day late flight to find out you guys have lost my luggage
5.68139e+17,negative, doubt it gate 35x is a cluster and every agent encounter i saw including one with me was outright rude just very put off
5.68139e+17,negative, i have to spend more than the cost of the flight just to get a free room and transportation to and from the airport
5.68139e+17,negative, the voucher you give us for a hotel is useless you call the number they say no rooms available what do you expect me to do
5.68139e+17,negative, so mad i cant even believe  you guys cancelled flight my connecting flight after i leave the first stop amp give me a useless hotel voucher
5.68138e+17,negative, priorities should have been made considering a pending snow storm why delay a flight for an hour amp a half id like an answer
5.68137e+17,negative, i experienced what defines customer service on flt1999 a flight attendant willing to follow up with a passenger on bag charges
5.68136e+17,negative, ive done everything still no luck in finding my bag i dont understand how my bag could have been misplaced very upsetting
5.68136e+17,negative, that wasnt my q but thanks wondering why youre the only ones i disguised yours to not call you out
5.68135e+17,negative, turns into  with such difficulty to past loyal customer as a aa platinum flyer usair couldnt be more unhelpful why
5.68135e+17,negative,yes but i will nvr fly w  i missed my con flight bc of a coffeemaker on ft1892 couldnt see my father be4 they put him in a coma
5.68135e+17,negative, 40 minutes to put my tsa number in 40 mins and stop holding people hostage with requiring a dividends miles acct tsa
5.68135e+17,negative, so i would have to go though the entire process again just to get you people on the phone sucks
5.68134e+17,negative, really so what does that mean sucks
5.68134e+17,positive, thanks  can you help remind the agents its ok  ps heard rumors of a streaming wifi tvmovie service you might be installing
5.68134e+17,negative, nope done was supposed to get home at 9pm and didnt get home until midnight neveragain
5.68132e+17,negative, the only way to assist is to actually answer the phone
5.6813e+17,negative, would it kill you to give me 3060 seconds of bad muzak instead of constant commercials while on hold
5.68129e+17,negative, would it kill you to let me put my tsaprecheck number on my reservation
5.68129e+17,negative, would it kill you to not let 3000 miles expire
5.68129e+17,negative, would it kill you to let me know how many minutes i might be on hold
5.68128e+17,negative, a 100 samsonite  totaled not happy not at all
5.68127e+17,negative, i have sent letter after letter and get back nothing but form letters and half baked replys ssuck
5.68127e+17,negative, the least comforting thing from your pilot after sitting on a stationary plane for 3 hours is i dont really know what happened
